tconst	averageRating	numVotes
tt0023450	7.0	407
tt0023451	6.6	14
tt0023455	6.5	91
tt0023456	5.8	304
tt0023458	7.3	6631
tt0023459	5.9	36
tt0023460	5.6	115
tt0023464	6.4	557
tt0023465	6.5	105
tt0023467	7.1	18
tt0023469	6.0	442
tt0023470	6.8	1818
tt0023471	6.3	30
tt0023472	6.5	260
tt0023474	6.1	20
tt0023475	5.4	37
tt0023477	5.7	15
tt0023478	5.1	122
tt0023479	6.1	209
tt0023480	6.4	98
tt0023481	5.9	23
tt0023484	7.0	31
tt0023485	5.7	66
tt0023486	7.2	646
tt0023487	6.2	17
tt0023488	6.9	966
tt0023490	6.2	35
tt0023491	7.0	1212
tt0023492	5.9	23
tt0023493	6.3	64
tt0023494	5.7	18
tt0023495	5.6	114
tt0023496	5.7	37
tt0023497	7.7	133
tt0023498	5.9	772
tt0023499	6.4	15
tt0023500	5.2	36
tt0023501	5.6	25
tt0023502	7.2	10
tt0023506	6.7	6
tt0023507	6.8	287
tt0023508	6.9	11
tt0023509	6.7	7
tt0023510	3.2	10
tt0023512	6.0	34
tt0023513	6.7	60
tt0023514	6.0	115
tt0023516	6.0	51
tt0023517	6.8	8
tt0023518	6.2	8
tt0023520	5.5	124
tt0023521	7.2	26
tt0023522	5.8	20
tt0023523	5.7	604
tt0023524	5.9	78
tt0023525	6.4	332
tt0023526	6.4	90
tt0023527	7.2	87
tt0023528	5.2	166
tt0023529	6.0	214
tt0023530	6.7	7
tt0023531	5.9	54
tt0023532	7.4	11
tt0023533	7.6	17
tt0023535	7.2	17
tt0023537	6.8	251
tt0023539	6.4	30
tt0023541	4.8	6
tt0023545	6.2	305
tt0023547	5.0	32
tt0023548	6.7	42
tt0023549	5.5	168
tt0023551	7.0	6539
tt0023553	7.2	21
tt0023554	5.4	24
tt0023556	6.7	1029
tt0023560	5.8	269
tt0023562	6.9	35
tt0023563	8.0	10394
tt0023564	4.9	10
tt0023565	7.0	23
tt0023566	4.9	36
tt0023567	6.3	263
tt0023568	7.0	34
tt0023570	4.6	17
tt0023572	4.6	8
tt0023573	7.0	7
tt0023576	5.1	53
tt0023578	7.5	1113
tt0023579	6.4	7
tt0023580	6.8	119
tt0023581	6.3	510
tt0023582	6.3	959
tt0023583	5.8	594
tt0023584	6.7	497
tt0023587	6.1	63
tt0023589	6.6	487
tt0023590	7.2	2905
tt0023591	5.5	73
tt0023593	6.3	43
tt0023594	6.4	708
tt0023595	5.1	21
tt0023597	6.0	39
tt0023600	7.1	12
tt0023601	6.6	103
tt0023602	6.2	14
tt0023603	6.4	37
tt0023604	6.1	124
tt0023606	6.8	83
tt0023612	6.7	294
tt0023613	7.8	1753
tt0023614	5.9	24
tt0023615	5.8	230
tt0023616	4.6	27
tt0023619	6.0	7
tt0023620	7.0	67
tt0023621	5.8	29
tt0023622	8.0	11822
tt0023623	7.0	13
tt0023625	6.2	176
tt0023627	6.7	33
tt0023629	6.9	819
tt0023631	5.8	297
tt0023634	8.0	4347
tt0023635	6.2	148
tt0023636	6.6	25
tt0023637	5.0	60
tt0023638	7.3	35
tt0023640	6.5	78
tt0023641	5.3	69
tt0023642	7.0	669
tt0023645	7.0	242
tt0023646	6.8	93
tt0023649	7.6	14039
tt0023650	4.9	15
tt0023652	5.7	224
tt0023653	7.0	54
tt0023655	5.1	97
tt0023657	6.5	140
tt0023658	6.7	40
tt0023659	6.9	579
tt0023660	4.4	24
tt0023662	6.3	11
tt0023663	6.3	50
tt0023665	5.8	33
tt0023666	6.9	30
tt0023669	5.0	344
tt0023670	2.8	13
tt0023672	6.1	88
tt0023673	6.7	115
tt0023674	6.7	33
tt0023675	6.5	33
tt0023676	6.2	227
tt0023677	5.8	209
tt0023678	7.0	12
tt0023679	6.9	14
tt0023681	6.1	552
tt0023682	6.8	58
tt0023684	5.6	227
tt0023685	6.3	335
tt0023686	7.1	1977
tt0023687	6.5	28
tt0023688	5.4	56
tt0023689	3.4	8
tt0023690	6.8	9
tt0023691	6.9	79
tt0023692	6.6	33
tt0023693	6.1	33
tt0023694	6.4	8369
tt0023696	6.5	297
tt0023699	5.0	15
tt0023700	6.7	56
tt0023701	6.2	423
tt0023702	7.0	22
tt0023703	5.8	53
tt0023704	7.2	34
tt0023706	5.1	132
tt0023707	6.6	14
tt0023709	5.4	24
tt0023711	5.7	10
tt0023712	5.7	9
tt0023713	4.3	6
tt0023715	5.4	16
tt0023716	6.2	267
tt0023717	5.9	82
tt0023718	5.4	94
tt0023719	6.5	173
tt0023720	6.3	164
tt0023721	7.0	63
tt0023722	6.9	30
tt0023723	6.2	73
tt0023729	6.7	170
tt0023730	5.4	167
tt0023731	6.9	2167
tt0023732	2.6	7
tt0023734	5.2	6
tt0023736	6.7	63
tt0023737	6.4	272
tt0023740	6.1	92
tt0023741	6.3	56
tt0023742	6.1	249
tt0023744	6.6	189
tt0023745	4.3	6
tt0023746	6.6	8
tt0023747	6.6	72
tt0023748	7.1	36
tt0023749	6.2	100
tt0023753	6.4	1734
tt0023754	6.4	25
tt0023757	8.2	5
tt0023758	5.9	158
tt0023759	6.2	507
tt0023760	7.0	59
tt0023761	6.5	254
tt0023762	6.2	53
tt0023764	5.8	36
tt0023766	6.0	12
tt0023768	5.9	7
tt0023769	6.3	132
tt0023770	7.1	87
tt0023771	5.0	44
tt0023772	5.7	46
tt0023773	6.9	7
tt0023775	7.6	5564
tt0023776	6.1	47
tt0023778	6.0	423
tt0023779	6.7	605
tt0023780	7.1	75
tt0023782	6.2	16
tt0023783	5.7	67
tt0023784	6.7	83
tt0023785	6.6	303
tt0023786	6.4	639
tt0023787	7.0	75
tt0023788	7.5	102
tt0023789	5.9	283
tt0023790	6.0	195
tt0023791	5.0	58
tt0023793	6.0	219
tt0023794	6.5	669
tt0023797	6.4	187
tt0023798	6.6	131
tt0023799	6.7	261
tt0023800	6.3	231
tt0023801	6.7	213
tt0023802	7.0	135
tt0023803	7.1	184
tt0023806	5.2	16
tt0023807	5.9	35
tt0023808	4.7	123
tt0023810	5.7	6
tt0023811	7.1	20
tt0023812	6.4	228
tt0023813	6.8	59
tt0023814	7.0	3192
tt0023816	6.1	139
tt0023817	6.6	330
tt0023818	6.9	266
tt0023819	7.2	302
tt0023820	6.8	57
tt0023821	5.8	20
tt0023824	4.6	13
tt0023825	7.1	2088
tt0023827	5.2	9
tt0023828	7.5	327
tt0023829	4.8	63
tt0023830	5.1	128
tt0023831	5.5	66
tt0023832	5.1	57
tt0023833	5.6	62
tt0023834	5.1	61
tt0023835	5.8	94
tt0023836	6.1	171
tt0023838	6.9	392
tt0023839	6.0	20
tt0023840	6.6	85
tt0023841	7.2	37
tt0023842	6.3	214
tt0023843	6.5	72
tt0023844	6.2	17
tt0023845	5.8	44
tt0023846	6.1	129
tt0023847	6.1	185
tt0023848	5.8	187
tt0023849	6.0	38
tt0023851	5.1	120
tt0023852	4.6	127
tt0023853	4.9	62
tt0023854	7.1	616
tt0023855	6.5	54
tt0023856	6.8	940
tt0023857	6.5	142
tt0023858	7.8	2137
tt0023859	5.7	56
tt0023860	7.2	80
tt0023865	5.2	6
tt0023866	6.3	19
tt0023870	5.0	36
tt0023871	7.7	1197
tt0023872	6.6	334
tt0023873	6.2	65
tt0023874	7.3	7
tt0023876	5.9	4037
tt0023878	6.3	339
tt0023880	6.1	392
tt0023881	5.8	369
tt0023882	7.0	18
tt0023883	6.5	39
tt0023885	5.3	56
tt0023886	4.7	57
tt0023887	6.6	186
tt0023888	7.3	40
tt0023889	5.4	133
tt0023890	7.1	19
tt0023891	6.3	1176
tt0023893	6.2	240
tt0023894	3.8	16
tt0023895	5.8	6
tt0023896	6.0	102
tt0023897	6.8	49
tt0023898	4.9	7
tt0023899	6.0	349
tt0023900	6.0	161
tt0023902	7.8	380
tt0023904	6.2	42
tt0023906	7.3	43
tt0023908	6.4	11
tt0023909	5.8	100
tt0023911	7.5	1025
tt0023912	6.4	39
tt0023913	7.4	16
tt0023914	3.8	13
tt0023918	6.8	37
tt0023919	6.7	36
tt0023920	7.2	6
tt0023921	5.8	68
tt0023923	6.0	71
tt0023925	5.8	31
tt0023926	6.7	1846
tt0023927	5.3	10
tt0023929	6.6	52
tt0023930	5.6	29
tt0023932	6.5	176
tt0023933	7.1	48
tt0023934	5.1	29
tt0023935	6.1	836
tt0023937	7.4	1149
tt0023938	6.3	287
tt0023939	6.4	236
tt0023940	7.5	5125
tt0023941	6.8	27
tt0023942	6.8	55
tt0023943	7.2	1633
tt0023944	5.5	6
tt0023945	6.3	91
tt0023946	5.5	6
tt0023947	6.4	22
tt0023948	7.6	7032
tt0023949	6.5	252
tt0023950	7.6	1468
tt0023951	6.8	48
tt0023952	5.8	160
tt0023954	5.4	13
tt0023955	6.5	471
tt0023956	6.5	282
tt0023957	6.1	77
tt0023959	4.9	9
tt0023960	6.8	951
tt0023962	3.7	6
tt0023963	7.4	52
tt0023965	6.1	11
tt0023966	6.9	18
tt0023967	5.4	46
tt0023969	7.8	52628
tt0023970	5.4	60
tt0023971	6.4	40
tt0023973	7.1	901
tt0023975	7.3	27
tt0023978	5.3	15
tt0023979	6.4	27
tt0023980	6.0	21
tt0023981	6.9	7
tt0023982	6.1	360
tt0023983	5.6	8
tt0023984	6.0	110
tt0023985	6.5	762
tt0023986	7.2	935
tt0023989	6.9	11
tt0023990	7.1	334
tt0023991	5.3	90
tt0023992	6.7	524
tt0023993	6.6	1006
tt0023996	6.2	98
tt0023997	5.1	10
tt0023998	6.8	43
tt0023999	6.8	12
tt0024000	7.1	29
tt0024001	6.1	33
tt0024002	7.2	13
tt0024005	6.3	691
tt0024006	6.7	502
tt0024008	6.7	1406
tt0024010	6.1	35
tt0024011	6.3	12
tt0024012	6.4	52
tt0024013	5.3	27
tt0024014	6.8	9
tt0024015	6.2	6
tt0024016	7.9	155
tt0024017	6.1	7
tt0024018	5.7	63
tt0024019	4.0	29
tt0024021	5.1	22
tt0024024	6.0	78
tt0024025	6.6	3091
tt0024026	7.5	25
tt0024027	5.7	45
tt0024028	7.6	4275
tt0024029	6.2	77
tt0024031	7.0	46
tt0024032	8.2	158
tt0024034	7.4	9807
tt0024035	5.0	11
tt0024037	6.8	293
tt0024038	3.1	9
tt0024040	6.5	210
tt0024041	6.1	68
tt0024042	5.3	12
tt0024044	6.4	1064
tt0024045	5.4	11
tt0024046	7.1	75
tt0024047	6.2	30
tt0024048	6.2	149
tt0024049	7.0	286
tt0024050	5.5	44
tt0024051	5.6	28
tt0024052	7.0	10
tt0024053	6.7	25
tt0024054	6.2	299
tt0024055	5.9	2018
tt0024056	6.3	25
tt0024057	7.0	300
tt0024058	5.6	8
tt0024059	5.6	54
tt0024060	6.9	9
tt0024062	6.7	269
tt0024063	7.0	44
tt0024065	6.8	28
tt0024067	6.1	1658
tt0024069	7.8	6654
tt0024071	7.2	26
tt0024072	4.9	96
tt0024073	7.0	166
tt0024074	5.7	19
tt0024075	6.3	363
tt0024076	5.3	55
tt0024077	6.6	34
tt0024078	5.8	225
tt0024079	6.2	20
tt0024082	6.4	16
tt0024083	6.9	697
tt0024085	7.1	8
tt0024086	6.4	83
tt0024087	5.8	1280
tt0024088	6.0	23
tt0024089	5.4	22
tt0024090	6.8	562
tt0024091	6.3	7
tt0024092	6.4	356
tt0024093	5.8	6
tt0024097	6.2	138
tt0024099	5.9	41
tt0024100	6.6	417
tt0024102	6.8	63
tt0024103	6.3	52
tt0024104	6.7	112
tt0024105	6.1	10
tt0024107	6.2	12
tt0024108	5.9	59
tt0024109	6.1	31
tt0024110	6.2	10
tt0024113	4.7	12
tt0024114	5.0	9
tt0024115	7.3	1923
tt0024116	4.6	18
tt0024119	5.7	62
tt0024120	7.0	587
tt0024121	5.9	49
tt0024122	6.4	271
tt0024124	5.7	542
tt0024125	6.5	24
tt0024126	5.9	21
tt0024127	5.7	1569
tt0024130	6.8	1203
tt0024132	7.1	8
tt0024133	6.6	16
tt0024136	7.1	34
tt0024137	5.4	70
tt0024138	5.6	28
tt0024139	6.5	214
tt0024141	5.9	85
tt0024142	6.9	9
tt0024144	6.6	507
tt0024148	4.9	17
tt0024149	7.1	7
tt0024150	7.3	73
tt0024151	6.3	434
tt0024152	7.2	208
tt0024154	7.1	138
tt0024155	5.6	163
tt0024156	5.1	8
tt0024157	6.4	137
tt0024158	6.8	18
tt0024159	6.1	24
tt0024160	6.0	266
tt0024161	6.8	131
tt0024162	7.2	236
tt0024163	5.8	34
tt0024166	6.9	2699
tt0024167	5.6	247
tt0024168	5.3	18
tt0024169	6.6	71
tt0024170	6.0	225
tt0024174	5.9	14
tt0024176	5.0	219
tt0024179	6.4	124
tt0024180	7.0	7
tt0024181	6.4	7
tt0024183	7.0	1103
tt0024184	7.7	26475
tt0024185	5.2	12
tt0024187	6.6	219
tt0024188	7.4	7366
tt0024189	5.7	29
tt0024190	6.4	47
tt0024191	6.9	77
tt0024192	4.0	30
tt0024193	7.4	75
tt0024194	5.5	47
tt0024195	5.1	22
tt0024196	7.3	58
tt0024199	5.4	106
tt0024203	7.2	47
tt0024204	4.2	25
tt0024205	6.6	49
tt0024207	4.0	11
tt0024209	5.7	27
tt0024210	7.0	2655
tt0024211	6.5	433
tt0024212	6.5	23
tt0024213	8.1	341
tt0024214	7.2	411
tt0024215	3.6	9
tt0024216	7.9	74278
tt0024217	7.3	47
tt0024218	6.3	18
tt0024219	6.6	106
tt0024221	6.8	175
tt0024222	6.7	279
tt0024223	5.4	10
tt0024224	4.7	59
tt0024226	7.1	11
tt0024228	5.9	32
tt0024231	6.5	22
tt0024232	6.8	168
tt0024233	6.1	17
tt0024235	6.8	13
tt0024236	6.0	148
tt0024237	6.9	17
tt0024238	6.7	1170
tt0024239	7.0	1460
tt0024240	7.4	3463
tt0024241	7.1	25
tt0024243	6.6	8
tt0024245	5.4	74
tt0024247	7.1	49
tt0024249	7.2	77
tt0024250	6.8	16
tt0024251	6.5	21
tt0024252	7.5	1210
tt0024253	7.0	10
tt0024254	6.7	37
tt0024255	6.7	7
tt0024256	6.1	12
tt0024257	6.7	419
tt0024258	6.5	307
tt0024262	7.1	915
tt0024264	7.2	5612
tt0024266	6.0	107
tt0024267	6.8	46
tt0024269	7.1	210
tt0024270	6.5	20
tt0024271	5.2	14
tt0024274	7.4	24
tt0024275	6.6	30
tt0024276	6.5	106
tt0024277	6.6	8
tt0024279	6.7	404
tt0024280	6.7	38
tt0024281	7.1	81
tt0024283	6.0	10
tt0024285	7.6	983
tt0024286	5.8	32
tt0024287	5.8	17
tt0024288	6.2	133
tt0024290	7.3	44
tt0024291	6.6	311
tt0024293	5.4	424
tt0024294	4.3	42
tt0024295	4.9	28
tt0024296	5.6	14
tt0024298	7.1	81
tt0024299	6.2	13
tt0024300	5.5	23
tt0024301	5.5	133
tt0024302	7.3	1209
tt0024304	3.8	10
tt0024307	6.5	344
tt0024308	6.3	162
tt0024310	7.3	94
tt0024311	5.9	16
tt0024314	7.0	1231
tt0024315	6.6	9
tt0024316	7.4	1062
tt0024317	5.7	15
tt0024318	7.1	12
tt0024320	5.6	204
tt0024323	6.1	188
tt0024325	6.1	293
tt0024326	6.7	10
tt0024327	6.3	212
tt0024329	6.9	375
tt0024330	6.5	288
tt0024331	6.1	242
tt0024332	6.7	266
tt0024333	6.8	68
tt0024334	7.0	1104
tt0024335	7.2	959
tt0024336	5.6	40
tt0024337	6.5	35
tt0024339	6.7	380
tt0024340	6.6	28
tt0024344	6.2	46
tt0024345	6.1	16
tt0024346	6.7	14
tt0024348	7.0	82
tt0024349	5.7	7
tt0024351	7.3	62
tt0024352	7.1	76
tt0024353	6.5	2383
tt0024354	6.3	133
tt0024355	6.4	102
tt0024356	6.1	10
tt0024358	6.4	77
tt0024359	6.3	410
tt0024360	6.5	838
tt0024361	7.7	206
tt0024362	2.4	9
tt0024363	5.6	7
tt0024364	6.3	23
tt0024365	6.5	88
tt0024366	6.8	13
tt0024367	6.0	56
tt0024368	6.8	4188
tt0024372	5.1	9
tt0024373	6.1	223
tt0024374	2.8	8
tt0024375	6.6	61
tt0024377	3.8	18
tt0024379	5.7	212
tt0024380	7.1	602
tt0024381	6.2	653
tt0024382	5.7	362
tt0024386	5.3	18
tt0024387	6.5	80
tt0024388	5.9	311
tt0024390	5.5	13
tt0024394	6.3	53
tt0024396	6.6	211
tt0024400	5.8	64
tt0024402	7.2	820
tt0024403	6.1	491
tt0024404	7.4	456
tt0024405	4.9	297
tt0024409	5.6	8
tt0024411	6.8	425
tt0024413	5.1	111
tt0024414	6.6	503
tt0024416	6.9	54
tt0024418	7.5	290
tt0024419	5.3	13
tt0024420	5.5	90
tt0024421	6.2	546
tt0024422	7.2	29
tt0024424	6.3	22
tt0024426	6.7	703
tt0024428	6.7	150
tt0024429	6.4	246
tt0024431	6.7	16
tt0024432	6.2	80
tt0024433	6.3	1324
tt0024434	5.7	29
tt0024435	6.8	843
tt0024436	5.9	585
tt0024438	5.7	12
tt0024440	6.5	270
tt0024441	6.3	42
tt0024442	5.3	18
tt0024443	5.8	100
tt0024444	6.0	85
tt0024445	6.0	28
tt0024446	6.7	671
tt0024448	6.9	90
tt0024449	6.0	56
tt0024450	7.1	1231
tt0024451	6.7	563
tt0024453	7.2	484
tt0024454	5.9	198
tt0024455	6.4	112
tt0024456	6.2	9
tt0024457	5.9	10
tt0024459	8.2	6
tt0024461	7.7	1452
tt0024462	5.9	34
tt0024463	6.0	46
tt0024464	6.3	11
tt0024465	6.8	535
tt0024467	6.8	8
tt0024470	7.1	103
tt0024471	6.7	519
tt0024472	4.7	9
tt0024473	7.1	3335
tt0024475	6.3	641
tt0024476	6.2	479
tt0024477	6.1	262
tt0024479	4.3	15
tt0024480	7.0	296
tt0024481	7.7	6649
tt0024482	4.3	10
tt0024484	6.7	659
tt0024486	6.4	27
tt0024487	5.3	19
tt0024491	4.1	19
tt0024493	6.0	10
tt0024494	5.9	29
tt0024496	6.1	208
tt0024499	6.2	16
tt0024500	5.5	834
tt0024501	6.0	160
tt0024503	5.3	51
tt0024505	6.7	30
tt0024506	5.8	308
tt0024507	6.7	497
tt0024509	6.8	93
tt0024510	4.7	31
tt0024511	6.4	8
tt0024513	6.5	18
tt0024514	6.6	174
tt0024516	5.4	951
tt0024517	6.3	9
tt0024518	6.8	66
tt0024519	7.1	17
tt0024523	7.4	17
tt0024524	6.3	129
tt0024527	7.3	29
tt0024531	6.8	10
tt0024532	4.9	44
tt0024534	7.2	198
tt0024536	4.8	13
tt0024537	6.6	264
tt0024538	6.5	569
tt0024539	6.5	519
tt0024542	1.7	9
tt0024545	4.2	47
tt0024546	6.6	23
tt0024547	5.2	275
tt0024548	6.4	5000
tt0024549	6.0	331
tt0024550	6.4	24
tt0024551	2.9	9
tt0024553	5.8	131
tt0024554	5.3	743
tt0024555	5.5	176
tt0024558	6.4	11
tt0024559	6.1	133
tt0024560	6.9	240
tt0024561	6.8	316
tt0024562	5.4	10
tt0024563	6.4	57
tt0024564	6.1	51
tt0024567	6.0	8
tt0024568	6.8	23
tt0024569	5.5	132
tt0024570	6.9	92
tt0024571	6.8	8
tt0024573	5.8	40
tt0024574	7.3	41
tt0024576	6.6	15
tt0024577	7.0	12
tt0024578	7.3	1595
tt0024579	6.6	18
tt0024580	6.1	58
tt0024581	6.7	79
tt0024582	7.1	19
tt0024586	6.3	84
tt0024589	6.0	35
tt0024590	6.5	232
tt0024592	5.6	318
tt0024593	5.7	3540
tt0024594	5.8	128
tt0024595	5.3	73
tt0024596	4.2	8
tt0024597	7.1	32
tt0024598	6.8	568
tt0024599	6.8	13
tt0024600	7.5	144
tt0024601	7.6	7161
tt0024602	7.3	10
tt0024605	5.8	307
tt0024608	5.3	18
tt0024609	6.1	204
tt0024610	6.8	669
tt0024611	6.6	14
tt0024613	6.1	199
tt0024615	5.8	184
tt0024616	5.9	175
tt0024617	7.1	913
tt0024619	6.9	20
tt0024620	6.9	388
tt0024622	6.2	20
tt0024625	5.7	719
tt0024628	5.1	98
tt0024629	6.6	22
tt0024630	6.6	14
tt0024631	6.3	451
tt0024633	6.7	315
tt0024635	6.7	27
tt0024636	6.7	26
tt0024639	7.4	11
tt0024640	7.4	29
tt0024641	7.3	317
tt0024642	6.3	34
tt0024645	5.1	558
tt0024647	5.9	410
tt0024649	6.8	69
tt0024650	5.6	9
tt0024651	7.8	768
tt0024653	6.9	15
tt0024654	6.9	15
tt0024656	6.5	108
tt0024658	5.8	28
tt0024659	6.4	78
tt0024660	7.5	4456
tt0024662	5.3	26
tt0024663	5.6	340
tt0024664	6.5	356
tt0024665	5.7	48
tt0024668	6.8	98
tt0024669	5.8	23
tt0024670	5.2	17
tt0024671	6.3	14
tt0024672	6.8	391
tt0024673	6.0	6
tt0024674	6.4	420
tt0024675	5.9	899
tt0024676	7.1	703
tt0024679	5.6	216
tt0024680	7.0	86
tt0024681	5.2	62
tt0024683	6.2	50
tt0024684	6.8	723
tt0024685	6.8	513
tt0024689	5.9	49
tt0024694	7.2	24
tt0024696	7.1	113
tt0024697	7.0	56
tt0024698	7.0	8
tt0024699	4.8	12
tt0024700	6.3	38
tt0024701	7.0	536
tt0024702	4.8	15
tt0024703	6.1	56
tt0024704	6.7	294
tt0024706	7.1	984
tt0024710	7.2	309
tt0024714	4.9	7
tt0024720	7.0	38
tt0024721	6.9	656
tt0024722	6.7	35
tt0024723	7.0	8
tt0024724	5.4	40
tt0024727	5.7	1969
tt0024728	6.6	111
tt0024730	6.7	6
tt0024734	6.3	7
tt0024736	6.7	338
tt0024740	5.3	22
tt0024742	6.4	170
tt0024743	7.3	7
tt0024744	5.8	107
tt0024745	5.1	7
tt0024747	6.0	1144
tt0024748	6.7	7
tt0024749	6.9	36
tt0024750	7.0	58
tt0024751	6.7	13
tt0024752	5.2	6
tt0024753	6.7	32
tt0024754	7.0	60
tt0024755	7.1	36
tt0024756	5.5	204
tt0024757	6.1	204
tt0024759	4.7	9
tt0024761	5.0	13
tt0024762	5.8	385
tt0024763	6.8	777
tt0024765	5.6	11
tt0024766	5.2	31
tt0024767	7.1	9
tt0024768	5.4	141
tt0024769	6.7	252
tt0024770	5.9	303
tt0024771	6.1	162
tt0024772	7.5	1650
tt0024773	7.4	206
tt0024774	6.1	19
tt0024775	7.0	271
tt0024777	6.1	66
tt0024779	6.0	294
tt0024780	5.9	24
tt0024781	6.5	168
tt0024782	4.5	139
tt0024783	6.8	38
tt0024784	6.2	22
tt0024785	7.4	768
tt0024786	6.7	318
tt0024787	4.7	414
tt0024789	6.9	28
tt0024791	6.1	18
tt0024792	6.7	657
tt0024793	7.1	395
tt0024794	7.2	23
tt0024795	5.8	23
tt0024796	4.8	102
tt0024797	7.2	6
tt0024799	7.3	47
tt0024800	6.8	374
tt0024801	8.2	26
tt0024803	7.3	7017
tt0024805	5.1	761
tt0024806	6.9	8
tt0024807	6.4	28
tt0024808	5.7	103
tt0024809	6.2	275
tt0024811	6.4	8
tt0024812	6.3	22
tt0024813	5.2	73
tt0024815	6.0	218
tt0024816	6.1	312
tt0024817	6.9	15
tt0024818	5.0	7
tt0024819	6.3	343
tt0024820	6.2	5
tt0024821	5.6	7
tt0024822	6.3	68
tt0024823	5.7	44
tt0024824	6.4	247
tt0024825	5.7	7
tt0024826	5.0	33
tt0024827	6.4	79
tt0024828	5.8	13
tt0024829	5.6	21
tt0024830	7.2	283
tt0024831	7.0	972
tt0024832	6.0	60
tt0024833	6.1	14
tt0024834	5.5	30
tt0024838	6.5	107
tt0024839	4.9	19
tt0024843	5.6	7
tt0024844	7.8	13073
tt0024845	5.1	23
tt0024848	7.4	39
tt0024850	7.4	174
tt0024851	6.1	204
tt0024852	7.3	5560
tt0024853	7.0	106
tt0024854	6.7	760
tt0024855	6.2	202
tt0024856	5.7	6
tt0024857	6.4	72
tt0024858	6.1	16
tt0024859	7.4	8
tt0024862	6.2	44
tt0024864	5.6	31
tt0024865	7.0	1464
tt0024866	5.3	142
tt0024867	6.2	211
tt0024868	5.9	129
tt0024869	6.3	7
tt0024870	6.0	89
tt0024872	6.3	13
tt0024873	6.5	533
tt0024875	5.8	53
tt0024877	6.5	98
tt0024878	6.7	85
tt0024879	6.3	84
tt0024880	6.4	276
tt0024881	6.4	107
tt0024882	7.1	290
tt0024883	6.3	73
tt0024886	7.1	1228
tt0024888	6.7	55
tt0024889	6.0	92
tt0024890	6.4	681
tt0024891	5.6	18
tt0024892	6.2	146
tt0024893	4.9	64
tt0024894	7.0	8303
tt0024895	6.0	462
tt0024896	6.3	43
tt0024897	6.0	200
tt0024898	5.3	9
tt0024899	4.2	5
tt0024900	6.4	39
tt0024902	5.4	1260
tt0024903	6.8	247
tt0024904	7.3	49
tt0024906	6.3	930
tt0024908	5.1	65
tt0024910	5.7	102
tt0024911	5.5	62
tt0024912	5.6	16
tt0024913	5.0	7
tt0024914	7.3	1876
tt0024915	6.3	416
tt0024916	6.7	821
tt0024917	6.0	65
tt0024920	5.2	60
tt0024921	5.0	62
tt0024922	5.2	53
tt0024923	5.5	63
tt0024924	5.3	67
tt0024925	4.8	59
tt0024926	5.2	56
tt0024927	4.9	55
tt0024928	4.9	104
tt0024929	5.5	56
tt0024930	5.4	62
tt0024932	7.1	267
tt0024933	6.5	238
tt0024934	6.4	35
tt0024936	6.5	59
tt0024939	5.7	122
tt0024941	7.2	112
tt0024942	4.7	23
tt0024943	6.3	9
tt0024945	5.8	56
tt0024946	6.9	311
tt0024947	7.4	184
tt0024949	6.8	8
tt0024950	6.3	28
tt0024951	6.4	637
tt0024952	6.7	67
tt0024955	6.0	65
tt0024956	6.7	27
tt0024958	7.0	590
tt0024960	6.4	326
tt0024961	6.7	1068
tt0024962	6.4	513
tt0024963	6.2	737
tt0024965	6.1	233
tt0024966	7.3	1038
tt0024967	6.2	6
tt0024968	7.1	1699
tt0024969	6.3	410
tt0024970	7.3	72
tt0024971	6.6	15
tt0024972	7.1	8
tt0024977	6.7	263
tt0024978	6.3	115
tt0024979	6.1	39
tt0024981	6.3	151
tt0024984	6.0	32
tt0024985	5.6	22
tt0024986	6.2	20
tt0024989	6.7	869
tt0024991	6.8	3110
tt0024992	6.6	220
tt0024993	6.6	42
tt0024995	6.3	26
tt0024996	6.4	17
tt0024998	7.3	29
tt0024999	5.6	9
tt0025000	6.7	28
tt0025003	6.8	9
tt0025004	7.5	2235
tt0025005	7.5	18
tt0025006	4.9	40
tt0025007	7.1	17
tt0025008	6.9	15
tt0025009	7.1	362
tt0025010	6.1	26
tt0025011	5.3	120
tt0025012	6.8	84
tt0025014	6.2	40
tt0025015	6.6	62
tt0025016	6.6	51
tt0025017	6.1	31
tt0025019	5.8	241
tt0025021	7.5	48
tt0025022	5.9	24
tt0025024	6.4	23
tt0025025	5.9	142
tt0025026	7.3	19
tt0025027	7.4	5
tt0025028	7.1	1687
tt0025029	6.9	160
tt0025030	5.6	16
tt0025031	6.0	252
tt0025032	5.6	25
tt0025034	6.3	385
tt0025035	6.7	61
tt0025036	6.7	43
tt0025037	7.1	1497
tt0025038	6.0	138
tt0025039	6.1	276
tt0025040	6.7	89
tt0025041	5.8	43
tt0025043	6.3	152
tt0025046	6.4	112
tt0025048	6.4	12
tt0025050	6.0	33
tt0025051	6.1	77
tt0025054	4.8	16
tt0025055	7.1	367
tt0025057	6.5	38
tt0025059	6.2	25
tt0025060	6.5	22
tt0025061	6.9	20
tt0025062	7.1	125
tt0025064	6.7	83
tt0025066	5.2	151
tt0025068	6.3	259
tt0025069	6.4	440
tt0025071	7.1	336
tt0025072	4.5	15
tt0025073	6.6	84
tt0025074	5.8	19
tt0025075	3.6	103
tt0025076	6.5	255
tt0025077	7.0	17
tt0025078	6.3	10
tt0025082	4.9	26
tt0025084	5.4	40
tt0025085	6.7	31
tt0025087	6.6	12
tt0025090	4.1	16
